Age,Income,SpendingScore,ZipCode,Country,IDNumber
60,65000,80.0,50005,USA,101391
65,35000,80.0,10001,Germany,127214
55,35000,60.0,10001,UK,137299
55,35000,40.0,30003,Germany,108088
30,65000,40.0,30003,France,132831
65,55000,40.0,30003,France,125582
30,65000,20.0,20002,UK,137844
50,25000,50.0,10001,USA,102489
25,65000,10.0,20002,Canada,120610
40,45000,20.0,20002,UK,124866
25,65000,40.0,20002,Canada,113839
60,85000,80.0,50005,UK,136491
25,45000,10.0,50005,France,131474
50,95000,50.0,10001,UK,119533
50,95000,60.0,20002,Canada,101891
50,85000,100.0,30003,Canada,118444
60,35000,80.0,40004,USA,110643
40,55000,70.0,20002,Germany,135188
40,25000,50.0,40004,France,109974
25,45000,40.0,40004,USA,105035
60,55000,40.0,50005,USA,130190
65,95000,100.0,20002,Canada,107046
45,95000,90.0,20002,Germany,127258
65,45000,30.0,30003,USA,132394
60,65000,50.0,40004,UK,108806
30,65000,80.0,50005,Canada,109931
35,25000,20.0,30003,Canada,116728
55,65000,100.0,10001,UK,125344
70,85000,20.0,50005,USA,120437
55,45000,30.0,30003,USA,107382
55,45000,20.0,30003,Canada,120492
50,55000,40.0,20002,France,101181
25,85000,30.0,40004,France,131146
40,55000,50.0,40004,France,134151
30,85000,60.0,10001,Canada,103217
55,75000,40.0,20002,Germany,123012
70,45000,10.0,50005,UK,108016
50,35000,30.0,50005,Germany,101859
45,45000,50.0,40004,Germany,101379
30,35000,10.0,50005,USA,100657
45,65000,20.0,20002,Canada,139183
25,65000,90.0,50005,USA,121364
70,45000,30.0,10001,USA,135546
40,35000,100.0,50005,France,107557
40,85000,70.0,30003,UK,127865
25,95000,10.0,40004,UK,116494
45,55000,100.0,10001,USA,113005
65,65000,50.0,50005,USA,128478
70,35000,70.0,30003,Germany,108485
50,75000,80.0,20002,UK,119978
30,95000,50.0,40004,France,131907
50,95000,60.0,30003,UK,101877
50,35000,70.0,10001,France,128369
25,65000,80.0,30003,Germany,128599
60,65000,50.0,50005,Canada,103372
50,85000,80.0,10001,France,134478
40,95000,50.0,30003,USA,110933
70,35000,80.0,10001,USA,130089
55,25000,40.0,20002,Canada,100095
70,95000,90.0,50005,Germany,138539
40,85000,70.0,30003,Canada,116959
35,25000,10.0,10001,Germany,132298
35,75000,70.0,10001,Canada,126101
45,55000,50.0,20002,Germany,135858
70,75000,30.0,20002,UK,125969
55,45000,60.0,40004,USA,139638
40,65000,50.0,40004,Germany,110202
55,95000,60.0,40004,USA,131718
30,65000,30.0,40004,Canada,108166
65,35000,10.0,40004,UK,135460
50,65000,70.0,50005,Germany,101501
50,75000,30.0,50005,Germany,138304
35,75000,30.0,10001,UK,125257
40,65000,80.0,10001,France,111626
60,35000,40.0,30003,France,132616
50,75000,60.0,20002,Germany,124075
35,65000,60.0,20002,France,113725
45,45000,60.0,50005,USA,135136
55,75000,30.0,20002,France,101165
25,75000,60.0,20002,USA,133752
45,75000,100.0,20002,UK,116594
35,65000,100.0,40004,UK,108947
70,25000,80.0,40004,USA,108807
40,85000,80.0,40004,Canada,106718
55,85000,10.0,50005,Germany,131891
30,95000,100.0,10001,USA,132662
50,45000,30.0,50005,Germany,126679
35,35000,80.0,10001,USA,123868
65,35000,30.0,40004,Canada,102407
55,95000,100.0,40004,Canada,112186
35,25000,30.0,30003,Germany,121331
70,45000,40.0,50005,UK,130641
60,25000,20.0,10001,Canada,119277
50,35000,100.0,10001,Germany,109490
35,35000,80.0,10001,Germany,132373
25,95000,30.0,30003,UK,139523
70,55000,90.0,10001,UK,127542
55,65000,100.0,20002,UK,114864
25,75000,30.0,20002,UK,133063
60,35000,80.0,40004,Germany,107463
70,35000,70.0,10001,France,128227
50,85000,60.0,40004,Germany,114421
60,45000,10.0,50005,Germany,111703
65,85000,100.0,20002,USA,138786
60,35000,20.0,20002,France,124530
45,45000,100.0,20002,France,114494
55,55000,30.0,30003,Germany,122217
45,55000,100.0,50005,Germany,111677
70,55000,10.0,20002,Germany,138589
35,55000,90.0,10001,USA,118349
25,65000,10.0,10001,France,120506
25,25000,100.0,10001,USA,132924
65,35000,30.0,30003,Germany,124491
55,65000,100.0,20002,France,132784
45,45000,90.0,20002,France,120089
40,45000,100.0,30003,UK,103558
40,85000,30.0,10001,Canada,125807
70,25000,90.0,30003,France,130581
70,95000,60.0,20002,UK,102120
60,25000,90.0,20002,Canada,116790
65,35000,30.0,10001,Canada,115057
40,95000,60.0,40004,USA,121138
70,25000,10.0,30003,USA,132289
35,95000,40.0,50005,Canada,119158
55,45000,40.0,50005,Canada,130405
55,35000,90.0,10001,Germany,103524
65,75000,80.0,40004,Germany,129853
65,65000,50.0,50005,USA,107673
45,45000,60.0,50005,Germany,139014
30,25000,60.0,30003,France,112656
30,65000,40.0,40004,USA,126467
25,45000,90.0,10001,USA,135843
60,85000,40.0,30003,UK,118034
50,65000,10.0,50005,USA,110396
35,75000,40.0,30003,France,117721
60,45000,40.0,10001,Germany,135602
30,85000,10.0,20002,Canada,106337
65,45000,100.0,30003,France,129837
25,25000,100.0,50005,Canada,139914
45,65000,20.0,10001,Canada,136331
45,45000,50.0,10001,USA,135185
35,35000,100.0,50005,USA,103058
50,65000,10.0,20002,Canada,134467
50,95000,10.0,10001,UK,127167
25,65000,90.0,10001,Canada,108878
30,55000,70.0,40004,USA,112281
25,65000,30.0,20002,Germany,124956
25,55000,20.0,20002,UK,108664
35,45000,60.0,40004,USA,138223
55,45000,50.0,30003,Canada,131452
40,55000,90.0,40004,UK,130924
60,55000,10.0,20002,USA,126560
60,75000,10.0,20002,USA,114570
70,75000,70.0,30003,USA,129907
60,35000,60.0,20002,Canada,135893
55,85000,10.0,50005,USA,124932
60,85000,50.0,20002,Germany,101498
45,55000,50.0,20002,UK,135352
35,55000,50.0,40004,Canada,117400
50,75000,70.0,40004,Germany,102405
70,45000,20.0,50005,France,111564
45,65000,50.0,10001,France,106252
70,85000,90.0,10001,Canada,135948
30,45000,80.0,40004,Germany,117077
30,35000,20.0,50005,UK,109410
55,95000,30.0,50005,UK,110222
50,35000,10.0,40004,USA,133194
50,25000,10.0,50005,Germany,105441
50,65000,20.0,40004,France,129744
30,25000,10.0,20002,Germany,111438
50,85000,90.0,20002,USA,103640
70,55000,100.0,10001,France,126291
55,45000,20.0,20002,Canada,134289
55,25000,100.0,50005,Germany,116171
55,65000,40.0,50005,USA,121587
55,95000,30.0,10001,UK,135929
60,65000,50.0,10001,USA,138271
25,75000,20.0,40004,Germany,138720
30,55000,40.0,40004,France,112659
35,25000,70.0,10001,Canada,130014
70,85000,50.0,50005,USA,128877
50,85000,50.0,50005,UK,108251
45,45000,20.0,30003,USA,103258
30,25000,20.0,20002,Germany,110030
50,25000,60.0,40004,UK,135704
35,95000,40.0,20002,USA,128093
30,25000,50.0,30003,USA,120045
45,85000,50.0,30003,UK,133057
45,55000,20.0,50005,France,116231
30,45000,30.0,50005,Canada,118209
25,25000,70.0,50005,France,123278
45,75000,40.0,10001,Germany,137997
45,75000,70.0,20002,France,105879
55,25000,30.0,30003,UK,106085
25,55000,80.0,10001,Germany,117137
55,75000,70.0,40004,France,101803
40,85000,90.0,30003,Canada,126598
45,35000,80.0,30003,Canada,125492
40,35000,60.0,30003,UK,134624
40,25000,60.0,40004,Germany,123814
45,75000,100.0,10001,Germany,135755
55,95000,40.0,40004,Canada,133694
40,65000,100.0,50005,USA,125372
30,75000,40.0,10001,France,105722
70,85000,30.0,50005,Canada,109195
25,45000,20.0,40004,France,117236
55,25000,30.0,20002,USA,121217
50,85000,80.0,50005,France,121368
65,85000,10.0,50005,Canada,137434
30,75000,50.0,10001,Canada,114660
55,25000,70.0,40004,Canada,130825
55,55000,10.0,10001,Canada,136249
65,55000,70.0,40004,UK,122385
50,35000,20.0,30003,Canada,129743
50,85000,30.0,40004,Germany,101373
70,45000,90.0,30003,UK,120903
30,85000,60.0,10001,UK,105650
40,65000,80.0,10001,UK,120017
40,55000,50.0,10001,Germany,113534
25,35000,40.0,30003,UK,108214
25,25000,20.0,40004,Germany,126296
50,95000,70.0,10001,Germany,112240
55,95000,20.0,50005,Germany,106392
40,95000,60.0,30003,Canada,121143
55,75000,10.0,10001,USA,118013
60,55000,80.0,20002,Germany,112060
60,95000,70.0,20002,USA,114097
55,65000,10.0,40004,USA,132777
65,55000,20.0,20002,Germany,100562
50,35000,60.0,50005,UK,133179
55,25000,50.0,40004,UK,131353
45,85000,70.0,30003,USA,118197
60,95000,30.0,20002,Germany,122707
65,45000,80.0,30003,Germany,129316
25,75000,70.0,50005,Germany,137046
60,95000,100.0,10001,Germany,108074
55,85000,70.0,40004,Canada,125047
40,65000,90.0,50005,USA,129973
40,45000,60.0,50005,UK,101404
70,45000,10.0,50005,UK,131444
35,55000,80.0,40004,Canada,117738
25,35000,30.0,30003,Canada,100950
40,95000,20.0,50005,USA,115419
60,25000,30.0,50005,Germany,130959
35,35000,100.0,50005,USA,133761
30,85000,10.0,50005,Germany,102235
40,55000,60.0,20002,UK,115600
65,45000,60.0,20002,Canada,124342
35,95000,70.0,20002,France,101097
45,25000,10.0,30003,UK,120839
40,55000,30.0,10001,USA,134744
50,85000,80.0,40004,USA,103727
40,45000,20.0,50005,Germany,136668
25,85000,80.0,30003,UK,135564
35,35000,50.0,10001,Canada,115882
35,95000,30.0,20002,USA,119912
60,75000,60.0,40004,USA,127264
45,35000,70.0,40004,UK,120879
55,65000,20.0,20002,Canada,129292
55,55000,50.0,50005,France,125123
60,25000,60.0,40004,UK,138724
55,55000,90.0,10001,UK,103854
55,75000,10.0,40004,UK,106180
40,95000,80.0,20002,Canada,116065
70,35000,20.0,50005,USA,116012
60,45000,40.0,30003,France,107323
60,55000,20.0,30003,France,110805
25,95000,30.0,20002,Germany,132884
55,65000,90.0,30003,Canada,116789
25,45000,90.0,50005,UK,136394
60,35000,10.0,20002,USA,112429
50,65000,60.0,20002,Canada,125081
25,45000,70.0,40004,France,135374
70,45000,40.0,50005,Canada,132796
30,95000,10.0,50005,Canada,139244
55,75000,60.0,10001,Germany,108308
45,65000,20.0,50005,USA,137812
50,25000,80.0,30003,Canada,112487
25,85000,80.0,10001,USA,120638
40,25000,30.0,40004,USA,113595
60,75000,30.0,50005,Germany,119990
35,65000,10.0,40004,Canada,120307
55,25000,50.0,20002,UK,123050
30,65000,30.0,10001,USA,105253
55,65000,30.0,20002,Germany,115142
60,95000,40.0,40004,France,134000
55,25000,40.0,20002,USA,100663
60,35000,50.0,10001,Germany,139746
45,55000,90.0,30003,USA,134729
40,85000,20.0,50005,USA,116387
50,25000,20.0,30003,France,132234
35,75000,100.0,40004,UK,125426
30,55000,30.0,50005,Germany,137065
50,65000,20.0,50005,Germany,105056
65,75000,20.0,50005,UK,126816
45,95000,80.0,50005,UK,122211
70,85000,40.0,30003,Canada,101228
30,95000,90.0,10001,USA,104257
40,55000,30.0,20002,Canada,102301
30,95000,50.0,50005,UK,106164
60,75000,60.0,20002,Germany,110866
40,35000,10.0,40004,Germany,105503
50,95000,40.0,10001,France,125173
60,35000,90.0,40004,Canada,130264
50,75000,20.0,20002,Germany,137370
50,25000,90.0,20002,Canada,128611
70,95000,90.0,20002,Canada,123349
55,35000,60.0,50005,UK,128102
45,75000,30.0,10001,Germany,123411
35,45000,90.0,30003,USA,127731
30,75000,80.0,50005,UK,103608
55,85000,100.0,20002,UK,135579
50,65000,70.0,30003,Canada,105640
35,95000,70.0,40004,UK,105708
45,75000,50.0,30003,UK,104627
40,85000,20.0,10001,UK,112731
55,95000,70.0,20002,UK,120185
40,75000,20.0,50005,Canada,125595
30,35000,20.0,10001,USA,125416
45,25000,20.0,10001,France,128656
40,55000,90.0,40004,France,133441
50,85000,10.0,40004,Germany,102255
70,95000,60.0,20002,USA,129074
45,25000,70.0,30003,Germany,105487
50,85000,40.0,20002,Canada,136308
65,55000,60.0,10001,Germany,118584
40,45000,70.0,20002,Germany,111802
30,85000,100.0,10001,Canada,123759
30,25000,100.0,30003,USA,137924
25,35000,40.0,10001,Germany,107789
35,25000,80.0,50005,France,113934
45,85000,100.0,50005,USA,112350
30,45000,60.0,30003,Canada,104429
65,85000,100.0,10001,USA,104364
45,75000,40.0,30003,UK,107834
50,35000,100.0,30003,Canada,131090
60,35000,30.0,50005,Canada,102735
60,55000,50.0,10001,Germany,124479
65,45000,30.0,10001,Canada,100899
25,85000,40.0,40004,UK,108023
35,65000,40.0,40004,Germany,134987
60,25000,30.0,20002,USA,139295
40,55000,90.0,20002,UK,121536
65,85000,90.0,20002,France,122019
45,45000,100.0,50005,Germany,103370
60,35000,20.0,20002,Canada,118260
40,25000,90.0,40004,Canada,138761
60,25000,50.0,30003,France,126302
70,25000,30.0,20002,UK,114452
60,55000,20.0,40004,Germany,105192
40,95000,60.0,50005,USA,132788
35,35000,30.0,40004,UK,109181
45,45000,40.0,40004,UK,120091
65,85000,90.0,50005,UK,117858
45,55000,90.0,40004,France,136096
40,55000,80.0,50005,Germany,113878
35,85000,100.0,10001,Canada,124180
30,95000,50.0,30003,USA,118897
60,35000,10.0,30003,France,121456
40,35000,20.0,10001,Canada,119209
25,65000,20.0,30003,France,128203
55,85000,70.0,50005,France,102193
70,85000,30.0,30003,France,139347
40,25000,80.0,30003,Canada,124263
25,45000,60.0,10001,UK,139620
50,45000,60.0,10001,Germany,114489
65,45000,50.0,40004,Germany,135139
55,45000,30.0,10001,Germany,108365
30,35000,20.0,10001,France,135377
25,35000,50.0,40004,USA,133986
45,35000,100.0,50005,USA,132242
45,25000,40.0,10001,USA,137788
40,95000,30.0,40004,Canada,116304
65,65000,60.0,30003,UK,132521
60,85000,80.0,40004,Canada,133861
60,55000,90.0,10001,Germany,133141
40,65000,60.0,10001,Canada,106581
65,65000,100.0,20002,Canada,122435
60,35000,50.0,30003,UK,126420
25,35000,100.0,40004,France,128594
50,25000,10.0,40004,UK,101567
40,55000,90.0,40004,UK,102373
50,75000,50.0,30003,Canada,126988
65,55000,20.0,20002,Germany,136876
35,75000,20.0,10001,Canada,111863
30,75000,100.0,20002,Germany,129260
35,35000,40.0,40004,Germany,112483
35,25000,60.0,50005,Germany,137369
50,25000,40.0,20002,USA,105433
65,65000,70.0,30003,Canada,113885
40,95000,20.0,20002,Germany,123201
60,85000,70.0,10001,Germany,135223
70,25000,10.0,50005,USA,119305
35,95000,60.0,10001,Canada,138249
55,65000,20.0,20002,Germany,112907
60,65000,80.0,30003,France,106654
55,55000,40.0,20002,USA,104299
30,55000,30.0,50005,UK,107421
60,85000,70.0,50005,USA,134929
35,25000,80.0,40004,USA,138836
35,25000,100.0,10001,UK,106496
60,35000,50.0,40004,Canada,108241
35,25000,90.0,40004,UK,103094
65,65000,80.0,40004,France,134529
45,85000,60.0,40004,France,123372
35,25000,60.0,40004,France,101715
25,45000,90.0,20002,France,109542
40,55000,100.0,10001,France,109309
25,65000,20.0,50005,Canada,115678
45,55000,80.0,10001,USA,138877
65,75000,80.0,30003,USA,101479
70,35000,70.0,40004,UK,128779
30,65000,60.0,10001,France,137741
40,45000,100.0,20002,UK,126295
30,95000,40.0,50005,Canada,131171
40,45000,80.0,40004,France,107855
45,25000,100.0,40004,UK,101089
55,65000,20.0,10001,Canada,138993
45,55000,30.0,30003,USA,116687
60,85000,80.0,20002,France,118128
35,35000,70.0,30003,UK,124474
55,95000,50.0,50005,France,118821
70,95000,30.0,50005,Canada,109835
40,25000,20.0,10001,Canada,105464
70,95000,100.0,30003,UK,127140
60,85000,50.0,20002,Canada,134663
65,45000,50.0,30003,Canada,124497
65,25000,100.0,30003,UK,112781
55,55000,70.0,20002,USA,125605
65,85000,60.0,10001,Germany,109121
30,55000,50.0,20002,Germany,114050
30,35000,40.0,50005,Canada,101038
60,75000,20.0,30003,France,106179
70,65000,50.0,40004,Canada,123156
60,95000,20.0,30003,USA,129182
45,85000,10.0,20002,Germany,109531
50,25000,90.0,10001,Germany,120249
50,45000,30.0,10001,USA,111986
30,35000,60.0,20002,UK,115193
70,75000,10.0,10001,France,123578
55,75000,60.0,50005,France,137591
70,95000,100.0,40004,UK,132092
40,35000,20.0,50005,Germany,105140
65,55000,90.0,40004,Germany,122267
25,35000,20.0,10001,UK,138386
65,85000,90.0,20002,USA,137342
50,45000,40.0,40004,Germany,107283
65,55000,30.0,50005,USA,106209
60,65000,30.0,50005,Germany,136588
45,35000,40.0,20002,Canada,115124
70,55000,30.0,50005,UK,100298
30,35000,80.0,40004,USA,138264
55,25000,30.0,30003,France,104123
35,25000,30.0,10001,Canada,100055
50,75000,30.0,50005,Canada,108739
65,65000,100.0,10001,UK,113157
55,25000,10.0,20002,Germany,130560
40,55000,20.0,20002,Germany,106479
50,45000,40.0,30003,Canada,126902
60,35000,80.0,20002,Germany,105223
60,75000,70.0,30003,Canada,102570
50,25000,40.0,50005,Canada,129785
45,55000,50.0,30003,France,117351
45,85000,30.0,30003,Canada,109983
35,85000,40.0,20002,Canada,119968
30,25000,60.0,10001,Germany,130687
40,55000,30.0,20002,France,110162
50,75000,70.0,40004,USA,110292
40,75000,30.0,30003,UK,133094
50,25000,70.0,40004,Germany,102543
70,85000,40.0,50005,Canada,114607
60,35000,90.0,50005,USA,127977
45,65000,50.0,30003,France,119923
25,75000,10.0,30003,Canada,133230
50,95000,70.0,40004,Germany,100756
25,45000,40.0,20002,Canada,126959
40,55000,60.0,50005,Germany,131726
45,95000,90.0,20002,France,137211
30,25000,80.0,40004,USA,109940
25,45000,40.0,40004,Germany,107874
35,55000,40.0,20002,USA,127972
45,65000,30.0,20002,Germany,101158
60,55000,10.0,20002,UK,100694
30,45000,60.0,20002,Germany,133538
50,65000,70.0,50005,Canada,133783
50,25000,30.0,40004,Germany,113315
70,25000,60.0,10001,USA,133828
45,25000,70.0,50005,France,101256
55,25000,70.0,30003,France,110299
55,25000,30.0,30003,Germany,133763
25,35000,40.0,20002,Canada,114088
30,95000,50.0,10001,Germany,116922
60,65000,60.0,50005,USA,112705
45,55000,90.0,30003,Canada,137310
65,95000,100.0,40004,UK,137302
25,25000,100.0,30003,Canada,104039
25,45000,40.0,20002,Canada,135972
70,95000,20.0,40004,Germany,135446
30,35000,80.0,50005,Germany,112455
60,95000,40.0,20002,Canada,136502
40,65000,60.0,50005,Germany,127102
50,65000,60.0,10001,USA,104596
70,65000,50.0,40004,Canada,139734
70,55000,100.0,30003,Germany,123389
45,55000,70.0,50005,Canada,129454
45,25000,40.0,50005,Germany,139261
65,75000,100.0,20002,Germany,105261
35,25000,20.0,30003,UK,106868
60,85000,20.0,40004,Germany,122807
30,45000,80.0,10001,Canada,100252
50,75000,90.0,50005,Germany,108497
55,35000,10.0,50005,Germany,108053
60,55000,80.0,10001,UK,111007
70,25000,70.0,20002,UK,127836
55,55000,90.0,50005,Canada,124575
70,85000,50.0,50005,USA,100218
35,35000,90.0,30003,Canada,133016
50,25000,80.0,40004,UK,102445
50,25000,60.0,40004,Germany,102624
50,85000,50.0,40004,Canada,105220
30,45000,100.0,30003,France,126840
65,45000,80.0,50005,Germany,113457
30,65000,40.0,40004,France,115602
45,95000,60.0,20002,USA,100344
35,35000,100.0,30003,Canada,109511
65,25000,40.0,40004,France,110547
40,95000,80.0,30003,France,103406
70,85000,90.0,40004,UK,134901
70,75000,20.0,50005,Canada,136322
25,35000,30.0,40004,France,100619
25,65000,70.0,50005,France,127007
55,65000,80.0,50005,Germany,119323
65,25000,80.0,50005,Germany,126671
70,65000,100.0,20002,Canada,122901
55,35000,60.0,40004,Germany,103020
65,95000,20.0,20002,Germany,132378
55,25000,10.0,30003,UK,118179
55,65000,30.0,30003,Germany,118402
30,95000,20.0,30003,Canada,112166
35,75000,40.0,40004,USA,122419
60,35000,30.0,20002,France,128149
25,75000,20.0,40004,France,117354
70,35000,40.0,20002,Germany,102342
35,85000,30.0,50005,France,116696
55,55000,40.0,30003,Canada,126663
45,65000,90.0,40004,Germany,127799
65,75000,60.0,30003,USA,111779
30,55000,80.0,40004,UK,128698
45,85000,80.0,20002,USA,107202
40,85000,30.0,30003,USA,112801
55,65000,30.0,30003,USA,103523
55,35000,60.0,30003,France,121395
45,25000,40.0,50005,UK,139186
60,65000,60.0,50005,UK,128689
40,45000,80.0,10001,USA,119577
60,55000,20.0,20002,France,131009
60,95000,40.0,10001,France,112084
65,85000,70.0,10001,Germany,105283
50,45000,40.0,50005,France,107678
40,45000,80.0,20002,France,115756
70,25000,70.0,40004,Canada,123249
50,35000,30.0,10001,Canada,113804
25,95000,10.0,20002,Germany,121964
40,85000,10.0,30003,France,126521
35,65000,10.0,20002,USA,123458
55,55000,90.0,30003,Canada,117964
55,55000,10.0,40004,UK,137015
40,45000,20.0,10001,France,121128
65,65000,30.0,30003,France,131160
55,85000,100.0,50005,Germany,110814
65,75000,60.0,20002,Canada,102024
50,85000,100.0,10001,UK,103552
45,65000,10.0,20002,Germany,103324
50,45000,60.0,20002,USA,124680
40,85000,30.0,30003,Germany,113390
60,35000,100.0,50005,Germany,134856
65,45000,20.0,50005,Germany,133332
65,75000,60.0,40004,France,130783
70,75000,60.0,40004,USA,108837
30,25000,20.0,50005,USA,119047
30,95000,20.0,50005,Canada,107888
55,65000,40.0,10001,USA,136374
60,65000,40.0,10001,Germany,113168
35,65000,80.0,40004,Canada,136042
45,95000,30.0,40004,Canada,103763
65,55000,100.0,50005,Canada,126452
40,35000,80.0,40004,Germany,124683
30,95000,40.0,40004,Germany,111885
50,65000,70.0,30003,Germany,135025
70,35000,60.0,20002,Canada,124101
50,25000,10.0,40004,Germany,108895
55,25000,40.0,50005,Germany,113289
60,35000,80.0,20002,France,111318
30,25000,10.0,10001,USA,139971
35,65000,60.0,10001,UK,124115
30,65000,90.0,40004,Canada,129376
35,85000,80.0,50005,Germany,106309
55,35000,50.0,20002,France,122270
70,45000,10.0,40004,Canada,136424
40,25000,60.0,20002,UK,119425
